#,Date-Time (French Polynesia Standard Time),Temperature   (°C),Light   (lux),Started,Button Down,Button Up,Host Connected,Stopped,End of File
1,10/12/2022 20:30:00,26.34,0.00,Logged,,,,,
2,10/12/2022 20:40:00,26.64,0.00,,,,,,
3,10/12/2022 20:50:00,26.64,0.00,,,,,,
4,10/12/2022 21:00:00,26.64,0.00,,,,,,
5,10/12/2022 21:10:00,26.64,0.00,,,,,,
6,10/12/2022 21:20:00,26.68,0.00,,,,,,
7,10/12/2022 21:30:00,26.68,0.00,,,,,,
8,10/12/2022 21:40:00,26.68,0.00,,,,,,
9,10/12/2022 21:50:00,26.68,0.00,,,,,,
10,10/12/2022 22:00:00,26.60,0.00,,,,,,
11,10/12/2022 22:10:00,26.60,0.00,,,,,,
12,10/12/2022 22:20:00,26.47,0.00,,,,,,
13,10/12/2022 22:30:00,26.42,0.00,,,,,,
14,10/12/2022 22:40:00,26.34,0.00,,,,,,
15,10/12/2022 22:50:00,26.34,0.00,,,,,,
16,10/12/2022 23:00:00,26.25,0.00,,,,,,
17,10/12/2022 23:10:00,26.17,0.00,,,,,,
18,10/12/2022 23:20:00,26.21,0.00,,,,,,
19,10/12/2022 23:30:00,26.12,0.00,,,,,,
20,10/12/2022 23:40:00,26.08,0.00,,,,,,
21,10/12/2022 23:50:00,25.99,0.00,,,,,,
22,10/13/2022 00:00:00,25.99,0.00,,,,,,
23,10/13/2022 00:10:00,25.91,0.00,,,,,,
24,10/13/2022 00:20:00,25.91,0.00,,,,,,
25,10/13/2022 00:30:00,25.87,0.00,,,,,,
26,10/13/2022 00:40:00,25.82,0.00,,,,,,
27,10/13/2022 00:50:00,25.78,0.00,,,,,,
28,10/13/2022 01:00:00,25.69,0.00,,,,,,
29,10/13/2022 01:10:00,25.65,0.00,,,,,,
30,10/13/2022 01:20:00,25.65,0.00,,,,,,
31,10/13/2022 01:30:00,25.61,0.00,,,,,,
32,10/13/2022 01:40:00,25.57,0.00,,,,,,
33,10/13/2022 01:50:00,25.52,0.00,,,,,,
34,10/13/2022 02:00:00,25.44,0.00,,,,,,
35,10/13/2022 02:10:00,25.44,0.00,,,,,,
36,10/13/2022 02:20:00,25.44,0.00,,,,,,
37,10/13/2022 02:30:00,25.35,0.00,,,,,,
38,10/13/2022 02:40:00,25.35,0.00,,,,,,
39,10/13/2022 02:50:00,25.31,0.00,,,,,,
40,10/13/2022 03:00:00,25.22,0.00,,,,,,
41,10/13/2022 03:10:00,25.27,0.00,,,,,,
42,10/13/2022 03:20:00,25.14,0.00,,,,,,
43,10/13/2022 03:30:00,25.14,0.00,,,,,,
44,10/13/2022 03:40:00,25.14,0.00,,,,,,
45,10/13/2022 03:50:00,25.09,0.00,,,,,,
46,10/13/2022 04:00:00,25.05,0.00,,,,,,
47,10/13/2022 04:10:00,25.05,0.00,,,,,,
48,10/13/2022 04:20:00,24.97,0.00,,,,,,
49,10/13/2022 04:30:00,24.97,0.00,,,,,,
50,10/13/2022 04:40:00,24.92,0.00,,,,,,
51,10/13/2022 04:50:00,24.92,0.00,,,,,,
52,10/13/2022 05:00:00,24.92,0.00,,,,,,
53,10/13/2022 05:10:00,24.88,0.00,,,,,,
54,10/13/2022 05:20:00,24.84,4.61,,,,,,
55,10/13/2022 05:30:00,24.84,33.53,,,,,,
56,10/13/2022 05:40:00,24.79,116.64,,,,,,
57,10/13/2022 05:50:00,24.84,193.52,,,,,,
58,10/13/2022 06:00:00,24.75,275.76,,,,,,
59,10/13/2022 06:10:00,24.75,363.20,,,,,,
60,10/13/2022 06:20:00,24.71,438.40,,,,,,
61,10/13/2022 06:30:00,24.75,1320.96,,,,,,
62,10/13/2022 06:40:00,24.71,1664.64,,,,,,
63,10/13/2022 06:50:00,24.75,664.32,,,,,,
64,10/13/2022 07:00:00,24.79,2620.16,,,,,,
65,10/13/2022 07:10:00,24.79,1109.12,,,,,,
66,10/13/2022 07:20:00,24.84,3313.92,,,,,,
67,10/13/2022 07:30:00,24.88,3756.80,,,,,,
68,10/13/2022 07:40:00,24.92,3939.84,,,,,,
69,10/13/2022 07:50:00,24.88,4432.64,,,,,,
70,10/13/2022 08:00:00,24.92,2999.04,,,,,,
71,10/13/2022 08:10:00,25.09,4337.92,,,,,,
72,10/13/2022 08:20:00,25.09,5324.80,,,,,,
73,10/13/2022 08:30:00,25.18,3267.84,,,,,,
74,10/13/2022 08:40:00,25.18,1523.84,,,,,,
75,10/13/2022 08:50:00,25.27,6264.32,,,,,,
76,10/13/2022 09:00:00,25.35,6656.00,,,,,,
77,10/13/2022 09:10:00,25.44,6888.96,,,,,,
78,10/13/2022 09:20:00,25.48,7162.88,,,,,,
79,10/13/2022 09:30:00,25.52,7352.32,,,,,,
80,10/13/2022 09:40:00,25.57,7641.60,,,,,,
81,10/13/2022 09:50:00,25.69,7895.04,,,,,,
82,10/13/2022 10:00:00,25.78,7971.84,,,,,,
83,10/13/2022 10:10:00,25.82,8232.96,,,,,,
84,10/13/2022 10:20:00,25.95,8949.76,,,,,,
85,10/13/2022 10:30:00,25.99,8824.32,,,,,,
86,10/13/2022 10:40:00,26.08,9154.56,,,,,,
87,10/13/2022 10:50:00,26.17,9111.04,,,,,,
88,10/13/2022 11:00:00,26.25,9443.84,,,,,,
89,10/13/2022 11:10:00,26.30,7907.84,,,,,,
90,10/13/2022 11:20:00,26.38,10104.32,,,,,,
91,10/13/2022 11:30:00,26.60,8857.60,,,,,,
92,10/13/2022 11:40:00,26.55,5056.00,,,,,,
93,10/13/2022 11:50:00,26.60,6062.08,,,,,,
94,10/13/2022 12:00:00,26.55,3658.24,,,,,,
95,10/13/2022 12:10:00,26.77,7956.48,,,,,,
96,10/13/2022 12:20:00,26.64,4062.72,,,,,,
97,10/13/2022 12:30:00,26.77,3992.32,,,,,,
98,10/13/2022 12:40:00,26.98,6850.56,,,,,,
99,10/13/2022 12:50:00,26.85,2286.72,,,,,,
100,10/13/2022 13:00:00,27.02,3929.60,,,,,,
101,10/13/2022 13:10:00,27.20,4161.28,,,,,,
102,10/13/2022 13:20:00,27.07,3082.24,,,,,,
103,10/13/2022 13:30:00,27.24,4348.16,,,,,,
104,10/13/2022 13:40:00,27.32,7682.56,,,,,,
105,10/13/2022 13:50:00,27.24,3852.80,,,,,,
106,10/13/2022 14:00:00,27.28,2798.08,,,,,,
107,10/13/2022 14:10:00,27.45,7191.04,,,,,,
108,10/13/2022 14:20:00,27.54,6855.68,,,,,,
109,10/13/2022 14:30:00,27.54,6686.72,,,,,,
110,10/13/2022 14:40:00,27.63,8261.12,,,,,,
111,10/13/2022 14:50:00,27.58,3416.32,,,,,,
112,10/13/2022 15:00:00,27.58,3633.92,,,,,,
113,10/13/2022 15:10:00,27.63,3298.56,,,,,,
114,10/13/2022 15:20:00,27.75,6973.44,,,,,,
115,10/13/2022 15:30:00,27.71,3464.96,,,,,,
116,10/13/2022 15:40:00,27.67,1671.04,,,,,,
117,10/13/2022 15:50:00,27.67,1539.84,,,,,,
118,10/13/2022 16:00:00,27.71,1603.84,,,,,,
119,10/13/2022 16:10:00,27.75,1931.52,,,,,,
120,10/13/2022 16:20:00,27.75,1598.08,,,,,,
121,10/13/2022 16:30:00,27.67,1019.20,,,,,,
122,10/13/2022 16:40:00,27.63,943.68,,,,,,
123,10/13/2022 16:50:00,27.63,756.80,,,,,,
124,10/13/2022 17:00:00,27.58,746.24,,,,,,
125,10/13/2022 17:10:00,27.58,606.40,,,,,,
126,10/13/2022 17:20:00,27.50,442.24,,,,,,
127,10/13/2022 17:30:00,27.50,314.64,,,,,,
128,10/13/2022 17:40:00,27.45,178.56,,,,,,
129,10/13/2022 17:50:00,27.37,95.44,,,,,,
130,10/13/2022 18:00:00,27.37,33.92,,,,,,
131,10/13/2022 18:10:00,27.32,5.27,,,,,,
132,10/13/2022 18:20:00,27.37,0.00,,,,,,
133,10/13/2022 18:30:00,27.32,0.00,,,,,,
134,10/13/2022 18:40:00,27.24,0.00,,,,,,
135,10/13/2022 18:50:00,27.24,0.00,,,,,,
136,10/13/2022 19:00:00,27.20,0.00,,,,,,
137,10/13/2022 19:10:00,27.15,0.00,,,,,,
138,10/13/2022 19:20:00,27.15,0.00,,,,,,
139,10/13/2022 19:30:00,27.11,0.00,,,,,,
140,10/13/2022 19:40:00,26.77,0.00,,,,,,
141,10/13/2022 19:50:00,26.60,0.00,,,,,,
142,10/13/2022 20:00:00,26.60,0.00,,,,,,
143,10/13/2022 20:10:00,26.64,0.00,,,,,,
144,10/13/2022 20:20:00,26.72,0.00,,,,,,
145,10/13/2022 20:30:00,26.81,0.00,,,,,,
146,10/13/2022 20:40:00,26.85,0.00,,,,,,
147,10/13/2022 20:50:00,26.85,0.00,,,,,,
148,10/13/2022 21:00:00,26.85,0.00,,,,,,
149,10/13/2022 21:10:00,26.90,0.00,,,,,,
150,10/13/2022 21:20:00,26.90,0.00,,,,,,
151,10/13/2022 21:30:00,26.90,0.00,,,,,,
152,10/13/2022 21:40:00,26.90,0.00,,,,,,
153,10/13/2022 21:50:00,26.81,0.00,,,,,,
154,10/13/2022 22:00:00,26.77,0.00,,,,,,
155,10/13/2022 22:10:00,26.72,0.00,,,,,,
156,10/13/2022 22:20:00,26.64,0.00,,,,,,
157,10/13/2022 22:30:00,26.55,0.00,,,,,,
158,10/13/2022 22:40:00,26.60,0.00,,,,,,
159,10/13/2022 22:50:00,26.51,0.00,,,,,,
160,10/13/2022 23:00:00,26.47,0.00,,,,,,
161,10/13/2022 23:10:00,26.47,0.00,,,,,,
162,10/13/2022 23:20:00,26.34,0.00,,,,,,
163,10/13/2022 23:30:00,26.38,0.00,,,,,,
164,10/13/2022 23:40:00,26.30,0.00,,,,,,
165,10/13/2022 23:50:00,26.25,0.00,,,,,,
166,10/14/2022 00:00:00,26.21,0.00,,,,,,
167,10/14/2022 00:10:00,26.17,0.00,,,,,,
168,10/14/2022 00:20:00,26.04,0.00,,,,,,
169,10/14/2022 00:30:00,26.04,0.00,,,,,,
170,10/14/2022 00:40:00,25.99,0.00,,,,,,
171,10/14/2022 00:50:00,25.95,0.00,,,,,,
172,10/14/2022 01:00:00,25.95,0.00,,,,,,
173,10/14/2022 01:10:00,25.87,0.00,,,,,,
174,10/14/2022 01:20:00,25.82,0.00,,,,,,
175,10/14/2022 01:30:00,25.78,0.00,,,,,,
176,10/14/2022 01:40:00,25.74,0.00,,,,,,
177,10/14/2022 01:50:00,25.74,0.00,,,,,,
178,10/14/2022 02:00:00,25.69,0.00,,,,,,
179,10/14/2022 02:10:00,25.65,0.00,,,,,,
180,10/14/2022 02:20:00,25.61,0.00,,,,,,
181,10/14/2022 02:30:00,25.57,0.00,,,,,,
182,10/14/2022 02:40:00,25.48,0.00,,,,,,
183,10/14/2022 02:50:00,25.52,0.00,,,,,,
184,10/14/2022 03:00:00,25.39,0.00,,,,,,
185,10/14/2022 03:10:00,25.39,0.00,,,,,,
186,10/14/2022 03:20:00,25.35,0.00,,,,,,
187,10/14/2022 03:30:00,25.31,0.00,,,,,,
188,10/14/2022 03:40:00,25.27,0.00,,,,,,
189,10/14/2022 03:50:00,25.22,0.00,,,,,,
190,10/14/2022 04:00:00,25.18,0.00,,,,,,
191,10/14/2022 04:10:00,25.18,0.00,,,,,,
192,10/14/2022 04:20:00,25.14,0.00,,,,,,
193,10/14/2022 04:30:00,25.14,0.00,,,,,,
194,10/14/2022 04:40:00,25.09,0.00,,,,,,
195,10/14/2022 04:50:00,25.01,0.00,,,,,,
196,10/14/2022 05:00:00,25.05,0.00,,,,,,
197,10/14/2022 05:10:00,25.01,0.00,,,,,,
198,10/14/2022 05:20:00,24.92,5.49,,,,,,
199,10/14/2022 05:30:00,24.92,33.48,,,,,,
200,10/14/2022 05:40:00,24.92,103.32,,,,,,
201,10/14/2022 05:50:00,24.88,190.88,,,,,,
202,10/14/2022 06:00:00,24.88,274.00,,,,,,
203,10/14/2022 06:10:00,24.84,341.92,,,,,,
204,10/14/2022 06:20:00,24.84,401.92,,,,,,
205,10/14/2022 06:30:00,24.79,1323.52,,,,,,
206,10/14/2022 06:40:00,24.84,1646.08,,,,,,
207,10/14/2022 06:50:00,24.88,2007.04,,,,,,
208,10/14/2022 07:00:00,24.84,2378.24,,,,,,
209,10/14/2022 07:10:00,24.84,2730.24,,,,,,
210,10/14/2022 07:20:00,24.88,3092.48,,,,,,
211,10/14/2022 07:30:00,24.92,3441.92,,,,,,
212,10/14/2022 07:40:00,25.01,3810.56,,,,,,
213,10/14/2022 07:50:00,25.01,4161.28,,,,,,
214,10/14/2022 08:00:00,25.09,4559.36,,,,,,
215,10/14/2022 08:10:00,25.09,4974.08,,,,,,
216,10/14/2022 08:20:00,25.22,5416.96,,,,,,
217,10/14/2022 08:30:00,25.27,5488.64,,,,,,
218,10/14/2022 08:40:00,25.31,5765.12,,,,,,
219,10/14/2022 08:50:00,25.35,6051.84,,,,,,
220,10/14/2022 09:00:00,25.39,6356.48,,,,,,
221,10/14/2022 09:10:00,25.52,6581.76,,,,,,
222,10/14/2022 09:20:00,25.57,6853.12,,,,,,
223,10/14/2022 09:30:00,25.65,6758.40,,,,,,
224,10/14/2022 09:40:00,25.69,7360.00,,,,,,
225,10/14/2022 09:50:00,25.74,7598.08,,,,,,
226,10/14/2022 10:00:00,25.82,7838.72,,,,,,
227,10/14/2022 10:10:00,25.91,7984.64,,,,,,
228,10/14/2022 10:20:00,26.04,8294.40,,,,,,
229,10/14/2022 10:30:00,26.08,8394.24,,,,,,
230,10/14/2022 10:40:00,26.21,8542.72,,,,,,
231,10/14/2022 10:50:00,26.30,8942.08,,,,,,
232,10/14/2022 11:00:00,26.38,9415.68,,,,,,
233,10/14/2022 11:10:00,26.47,9610.24,,,,,,
234,10/14/2022 11:20:00,26.42,1752.96,,,,,,
235,10/14/2022 11:30:00,26.30,2262.40,,,,,,
236,10/14/2022 11:40:00,26.42,2480.00,,,,,,
237,10/14/2022 11:50:00,26.38,1903.36,,,,,,
238,10/14/2022 12:00:00,26.47,1919.36,,,,,,
239,10/14/2022 12:10:00,26.47,2195.20,,,,,,
240,10/14/2022 12:20:00,26.55,2107.52,,,,,,
241,10/14/2022 12:30:00,26.55,2366.08,,,,,,
242,10/14/2022 12:40:00,26.60,2260.48,,,,,,
243,10/14/2022 12:50:00,26.68,4140.80,,,,,,
244,10/14/2022 13:00:00,26.72,3595.52,,,,,,
245,10/14/2022 13:10:00,26.81,6494.72,,,,,,
246,10/14/2022 13:20:00,26.85,3585.28,,,,,,
247,10/14/2022 13:30:00,26.90,6187.52,,,,,,
248,10/14/2022 13:40:00,26.98,4971.52,,,,,,
249,10/14/2022 13:50:00,26.98,5923.84,,,,,,
250,10/14/2022 14:00:00,27.11,8478.72,,,,,,
251,10/14/2022 14:10:00,27.02,6095.36,,,,,,
252,10/14/2022 14:20:00,27.15,6768.64,,,,,,
253,10/14/2022 14:30:00,27.15,6261.76,,,,,,
254,10/14/2022 14:40:00,27.15,5987.84,,,,,,
255,10/14/2022 14:50:00,27.15,5701.12,,,,,,
256,10/14/2022 15:00:00,27.20,5854.72,,,,,,
257,10/14/2022 15:10:00,27.11,1256.96,,,,,,
258,10/14/2022 15:20:00,27.20,4742.40,,,,,,
259,10/14/2022 15:30:00,27.24,4305.92,,,,,,
260,10/14/2022 15:40:00,27.20,3754.24,,,,,,
261,10/14/2022 15:50:00,27.24,3089.92,,,,,,
262,10/14/2022 16:00:00,26.90,2483.84,,,,,,
263,10/14/2022 16:10:00,26.85,2080.64,,,,,,
264,10/14/2022 16:20:00,26.98,1701.12,,,,,,
265,10/14/2022 16:30:00,27.02,1227.84,,,,,,
266,10/14/2022 16:40:00,27.20,986.88,,,,,,
267,10/14/2022 16:50:00,27.28,900.48,,,,,,
268,10/14/2022 17:00:00,27.32,642.88,,,,,,
269,10/14/2022 17:10:00,27.37,364.16,,,,,,
270,10/14/2022 17:20:00,27.45,308.48,,,,,,
271,10/14/2022 17:30:00,27.41,257.28,,,,,,
272,10/14/2022 17:40:00,27.45,170.48,,,,,,
273,10/14/2022 17:50:00,27.50,95.44,,,,,,
274,10/14/2022 18:00:00,27.50,35.24,,,,,,
275,10/14/2022 18:10:00,27.45,6.37,,,,,,
276,10/14/2022 18:20:00,27.50,0.00,,,,,,
277,10/14/2022 18:30:00,27.50,0.00,,,,,,
278,10/14/2022 18:40:00,27.50,0.00,,,,,,
279,10/14/2022 18:50:00,27.50,0.00,,,,,,
280,10/14/2022 19:00:00,27.54,0.00,,,,,,
281,10/14/2022 19:10:00,27.50,0.00,,,,,,
282,10/14/2022 19:20:00,27.45,0.00,,,,,,
283,10/14/2022 19:30:00,27.45,0.00,,,,,,
284,10/14/2022 19:40:00,27.41,0.00,,,,,,
285,10/14/2022 19:50:00,27.41,0.00,,,,,,
286,10/14/2022 20:00:00,27.37,0.00,,,,,,
287,10/14/2022 20:10:00,27.37,0.00,,,,,,
288,10/14/2022 20:20:00,27.37,0.00,,,,,,
289,10/14/2022 20:30:00,27.32,0.00,,,,,,
290,10/14/2022 20:40:00,27.28,0.00,,,,,,
291,10/14/2022 20:50:00,27.28,0.00,,,,,,
292,10/14/2022 21:00:00,27.24,0.00,,,,,,
293,10/14/2022 21:10:00,27.24,0.00,,,,,,
294,10/14/2022 21:20:00,27.24,0.00,,,,,,
295,10/14/2022 21:30:00,27.20,0.00,,,,,,
296,10/14/2022 21:40:00,27.15,0.00,,,,,,
297,10/14/2022 21:50:00,27.15,0.00,,,,,,
298,10/14/2022 22:00:00,27.15,0.00,,,,,,
299,10/14/2022 22:10:00,27.07,0.00,,,,,,
300,10/14/2022 22:20:00,27.07,0.00,,,,,,
301,10/14/2022 22:30:00,26.98,0.00,,,,,,
302,10/14/2022 22:40:00,26.98,0.00,,,,,,
303,10/14/2022 22:50:00,26.94,0.00,,,,,,
304,10/14/2022 23:00:00,26.85,0.00,,,,,,
305,10/14/2022 23:10:00,26.85,0.00,,,,,,
306,10/14/2022 23:20:00,26.81,0.00,,,,,,
307,10/14/2022 23:30:00,26.77,0.00,,,,,,
308,10/14/2022 23:40:00,26.68,0.00,,,,,,
309,10/14/2022 23:50:00,26.64,0.00,,,,,,
310,10/15/2022 00:00:00,26.55,0.00,,,,,,
311,10/15/2022 00:10:00,26.51,0.00,,,,,,
312,10/15/2022 00:20:00,26.47,0.00,,,,,,
313,10/15/2022 00:30:00,26.47,0.00,,,,,,
314,10/15/2022 00:40:00,26.34,0.00,,,,,,
315,10/15/2022 00:50:00,26.38,0.00,,,,,,
316,10/15/2022 01:00:00,26.34,0.00,,,,,,
317,10/15/2022 01:10:00,26.30,0.00,,,,,,
318,10/15/2022 01:20:00,26.25,0.00,,,,,,
319,10/15/2022 01:30:00,26.17,0.00,,,,,,
320,10/15/2022 01:40:00,26.12,0.00,,,,,,
321,10/15/2022 01:50:00,26.08,0.00,,,,,,
322,10/15/2022 02:00:00,26.04,0.00,,,,,,
323,10/15/2022 02:10:00,25.99,0.00,,,,,,
324,10/15/2022 02:20:00,25.99,0.00,,,,,,
325,10/15/2022 02:30:00,25.95,0.00,,,,,,
326,10/15/2022 02:40:00,25.87,0.00,,,,,,
327,10/15/2022 02:50:00,25.82,0.00,,,,,,
328,10/15/2022 03:00:00,25.74,0.00,,,,,,
329,10/15/2022 03:10:00,25.74,0.00,,,,,,
330,10/15/2022 03:20:00,25.74,0.00,,,,,,
331,10/15/2022 03:30:00,25.65,0.00,,,,,,
332,10/15/2022 03:40:00,25.65,0.00,,,,,,
333,10/15/2022 03:50:00,25.57,0.00,,,,,,
334,10/15/2022 04:00:00,25.57,0.00,,,,,,
335,10/15/2022 04:10:00,25.57,0.00,,,,,,
336,10/15/2022 04:20:00,25.48,0.00,,,,,,
337,10/15/2022 04:30:00,25.44,0.00,,,,,,
338,10/15/2022 04:40:00,25.44,0.00,,,,,,
339,10/15/2022 04:50:00,25.44,0.00,,,,,,
340,10/15/2022 05:00:00,25.39,0.00,,,,,,
341,10/15/2022 05:10:00,25.31,0.00,,,,,,
342,10/15/2022 05:20:00,25.31,4.83,,,,,,
343,10/15/2022 05:30:00,25.27,32.16,,,,,,
344,10/15/2022 05:40:00,25.31,106.96,,,,,,
345,10/15/2022 05:50:00,25.27,176.64,,,,,,
346,10/15/2022 06:00:00,25.27,247.60,,,,,,
347,10/15/2022 06:10:00,25.22,407.68,,,,,,
348,10/15/2022 06:20:00,25.22,580.96,,,,,,
349,10/15/2022 06:30:00,25.22,1246.40,,,,,,
350,10/15/2022 06:40:00,25.22,444.64,,,,,,
351,10/15/2022 06:50:00,25.22,1776.64,,,,,,
352,10/15/2022 07:00:00,25.27,2122.88,,,,,,
353,10/15/2022 07:10:00,25.22,800.00,,,,,,
354,10/15/2022 07:20:00,25.22,2807.04,,,,,,
355,10/15/2022 07:30:00,25.27,3064.32,,,,,,
356,10/15/2022 07:40:00,25.35,3296.00,,,,,,
357,10/15/2022 07:50:00,25.31,3637.76,,,,,,
358,10/15/2022 08:00:00,25.35,3905.28,,,,,,
359,10/15/2022 08:10:00,25.44,4259.84,,,,,,
360,10/15/2022 08:20:00,25.52,4788.48,,,,,,
361,10/15/2022 08:30:00,25.57,4907.52,,,,,,
362,10/15/2022 08:40:00,25.44,1000.96,,,,,,
363,10/15/2022 08:50:00,25.52,5708.80,,,,,,
364,10/15/2022 09:00:00,25.65,5780.48,,,,,,
365,10/15/2022 09:10:00,25.57,1075.52,,,,,,
366,10/15/2022 09:20:00,25.65,1144.32,,,,,,
367,10/15/2022 09:30:00,25.61,1347.20,,,,,,
368,10/15/2022 09:40:00,25.82,7247.36,,,,,,
369,10/15/2022 09:50:00,25.87,7360.00,,,,,,
370,10/15/2022 10:00:00,25.95,4098.56,,,,,,
371,10/15/2022 10:10:00,25.87,5084.16,,,,,,
372,10/15/2022 10:20:00,26.04,7895.04,,,,,,
373,10/15/2022 10:30:00,26.04,7598.08,,,,,,
374,10/15/2022 10:40:00,26.21,7810.56,,,,,,
375,10/15/2022 10:50:00,26.25,7528.96,,,,,,
376,10/15/2022 11:00:00,26.34,7613.44,,,,,,
377,10/15/2022 11:10:00,26.38,7697.92,,,,,,
378,10/15/2022 11:20:00,26.47,7754.24,,,,,,
379,10/15/2022 11:30:00,26.55,7887.36,,,,,,
380,10/15/2022 11:40:00,26.64,7930.88,,,,,,
381,10/15/2022 11:50:00,26.68,8007.68,,,,,,
382,10/15/2022 12:00:00,26.72,7767.04,,,,,,
383,10/15/2022 12:10:00,26.81,7767.04,,,,,,
384,10/15/2022 12:20:00,26.94,7746.56,,,,,,
385,10/15/2022 12:30:00,27.07,7866.88,,,,,,
386,10/15/2022 12:40:00,27.07,8064.00,,,,,,
387,10/15/2022 12:50:00,27.11,8317.44,,,,,,
388,10/15/2022 13:00:00,26.94,1674.24,,,,,,
389,10/15/2022 13:10:00,27.02,5480.96,,,,,,
390,10/15/2022 13:20:00,27.20,2423.68,,,,,,
391,10/15/2022 13:30:00,27.11,2052.48,,,,,,
392,10/15/2022 13:40:00,27.11,1635.84,,,,,,
393,10/15/2022 13:50:00,27.11,2501.12,,,,,,
394,10/15/2022 14:00:00,27.28,7116.80,,,,,,
395,10/15/2022 14:10:00,27.32,3599.36,,,,,,
396,10/15/2022 14:20:00,27.45,6272.00,,,,,,
397,10/15/2022 14:30:00,27.45,5995.52,,,,,,
398,10/15/2022 14:40:00,27.37,5048.32,,,,,,
399,10/15/2022 14:50:00,27.41,5030.40,,,,,,
400,10/15/2022 15:00:00,27.41,5066.24,,,,,,
401,10/15/2022 15:10:00,27.24,820.48,,,,,,
402,10/15/2022 15:20:00,27.24,840.00,,,,,,
403,10/15/2022 15:30:00,27.15,913.92,,,,,,
404,10/15/2022 15:40:00,27.11,1116.16,,,,,,
405,10/15/2022 15:50:00,27.15,2163.84,,,,,,
406,10/15/2022 16:00:00,27.07,1260.48,,,,,,
407,10/15/2022 16:10:00,27.02,721.28,,,,,,
408,10/15/2022 16:20:00,26.98,555.84,,,,,,
409,10/15/2022 16:30:00,26.85,552.32,,,,,,
410,10/15/2022 16:40:00,26.85,509.28,,,,,,
411,10/15/2022 16:50:00,26.81,502.24,,,,,,
412,10/15/2022 17:00:00,26.77,424.32,,,,,,
413,10/15/2022 17:10:00,26.72,357.12,,,,,,
414,10/15/2022 17:20:00,26.72,288.96,,,,,,
415,10/15/2022 17:30:00,26.68,230.64,,,,,,
416,10/15/2022 17:40:00,26.60,166.96,,,,,,
417,10/15/2022 17:50:00,26.60,97.20,,,,,,
418,10/15/2022 18:00:00,26.51,32.60,,,,,,
419,10/15/2022 18:10:00,26.47,5.49,,,,,,
420,10/15/2022 18:20:00,26.47,0.21,,,,,,
421,10/15/2022 18:30:00,26.42,0.00,,,,,,
422,10/15/2022 18:40:00,26.34,0.00,,,,,,
423,10/15/2022 18:50:00,26.30,0.00,,,,,,
424,10/15/2022 19:00:00,26.25,0.00,,,,,,
425,10/15/2022 19:10:00,26.25,0.00,,,,,,
426,10/15/2022 19:20:00,26.17,0.00,,,,,,
427,10/15/2022 19:30:00,26.12,0.00,,,,,,
428,10/15/2022 19:40:00,26.08,0.00,,,,,,
429,10/15/2022 19:50:00,25.91,0.00,,,,,,
430,10/15/2022 20:00:00,25.78,0.00,,,,,,
431,10/15/2022 20:10:00,25.87,0.00,,,,,,
432,10/15/2022 20:20:00,25.91,0.00,,,,,,
433,10/15/2022 20:30:00,25.91,0.00,,,,,,
434,10/15/2022 20:40:00,25.87,0.00,,,,,,
435,10/15/2022 20:50:00,25.78,0.00,,,,,,
436,10/15/2022 21:00:00,25.78,0.00,,,,,,
437,10/15/2022 21:10:00,26.04,0.00,,,,,,
438,10/15/2022 21:20:00,26.34,0.00,,,,,,
439,10/15/2022 21:30:00,26.47,0.00,,,,,,
440,10/15/2022 21:40:00,26.60,0.00,,,,,,
441,10/15/2022 21:50:00,26.64,0.00,,,,,,
442,10/15/2022 22:00:00,26.68,0.00,,,,,,
443,10/15/2022 22:10:00,26.72,0.00,,,,,,
444,10/15/2022 22:20:00,26.77,0.00,,,,,,
445,10/15/2022 22:30:00,26.60,0.00,,,,,,
446,10/15/2022 22:40:00,26.47,0.00,,,,,,
447,10/15/2022 22:50:00,26.38,0.00,,,,,,
448,10/15/2022 23:00:00,26.30,0.00,,,,,,
449,10/15/2022 23:10:00,26.25,0.00,,,,,,
450,10/15/2022 23:20:00,26.12,0.00,,,,,,
451,10/15/2022 23:30:00,26.08,0.00,,,,,,
452,10/15/2022 23:40:00,25.99,0.00,,,,,,
453,10/15/2022 23:50:00,25.87,0.00,,,,,,
454,10/16/2022 00:00:00,25.82,0.00,,,,,,
455,10/16/2022 00:10:00,25.78,0.00,,,,,,
456,10/16/2022 00:20:00,25.69,0.00,,,,,,
457,10/16/2022 00:30:00,25.65,0.00,,,,,,
458,10/16/2022 00:40:00,25.57,0.00,,,,,,
459,10/16/2022 00:50:00,25.52,0.00,,,,,,
460,10/16/2022 01:00:00,25.48,0.00,,,,,,
461,10/16/2022 01:10:00,25.48,0.00,,,,,,
462,10/16/2022 01:20:00,25.39,0.00,,,,,,
463,10/16/2022 01:30:00,25.31,0.00,,,,,,
464,10/16/2022 01:40:00,25.31,0.00,,,,,,
465,10/16/2022 01:50:00,25.27,0.00,,,,,,
466,10/16/2022 02:00:00,25.22,0.00,,,,,,
467,10/16/2022 02:10:00,25.14,0.00,,,,,,
468,10/16/2022 02:20:00,25.09,0.00,,,,,,
469,10/16/2022 02:30:00,25.01,0.00,,,,,,
470,10/16/2022 02:40:00,25.01,0.00,,,,,,
471,10/16/2022 02:50:00,24.92,0.00,,,,,,
472,10/16/2022 03:00:00,24.92,0.00,,,,,,
473,10/16/2022 03:10:00,24.88,0.00,,,,,,
474,10/16/2022 03:20:00,24.84,0.00,,,,,,
